50004621,33,'报纸',1
50004622,50004621,'影视/娱乐/音乐报纸',0
50004623,50004621,'服饰/美容报纸',0
50004624,50004621,'时尚报纸',0
50004625,50004621,'文摘/文学报纸',0
50004626,50004621,'计算机报纸',0
50004627,50004621,'商业/财经报纸',0
50004628,50004621,'汽车报纸',0
50004629,50004621,'体育运动报纸',0
50004630,50004621,'艺术/摄影报纸',0
50004631,50004621,'人文地理报纸',0
50004632,50004621,'新闻/时事报纸',0
50004633,50004621,'医疗保健报纸',0
50004634,50004621,'家庭/情感/两性报纸',0
50004635,50004621,'怀孕/育儿报纸',0
50004636,50004621,'旅游报纸',0
50004637,50004621,'家居设计报纸',0
50004638,50004621,'烹饪/饮食报纸',0
50004639,50004621,'宠物报纸',0
50004640,50004621,'综合及其它报纸',0
50004641,50003112,'茶类书籍',0
50004642,50003112,'生活百科书籍',0
50004643,50003112,'爱车一族书籍',0
50004644,50003112,'饮食文化书籍',0
50004645,33,'娱乐时尚',1
